State,County,Preventable Hospital Stays,PCP Number,PCP Rate,MHP Number,MHP Rate,Smoking %,Obesity %,Physical Inactivy %,Mammogram %,Flu Vaccine %,Income 80%,Income 20%,Life Expectancy
Colorado,Conejos,3536.0,4.0,49.0,2.0,24.0,19,27,23,23.0,32.0,72547.0,15843.0,76.000504025
Colorado,Custer,270.0,3.0,61.0,3.0,59.0,17,21,20,33.0,42.0,91906.0,24254.0,77.798901897
Colorado,Delta,2520.0,21.0,68.0,51.0,164.0,22,24,18,39.0,43.0,93575.0,19413.0,77.708289472
Colorado,Denver,2777.0,993.0,139.0,4297.0,591.0,15,17,13,42.0,50.0,141800.0,28229.0,79.946448018
Colorado,Dolores,2769.0,1.0,48.0,1.0,49.0,20,22,17,35.0,33.0,92542.0,24452.0,73.231430321
Colorado,Douglas,2268.0,245.0,71.0,455.0,130.0,11,20,9,48.0,55.0,200684.0,61133.0,84.016555452
Colorado,Eagle,2040.0,41.0,75.0,106.0,192.0,13,16,12,46.0,54.0,152477.0,38895.0,89.398570626
Colorado,Elbert,2473.0,4.0,15.0,28.0,105.0,15,25,17,38.0,41.0,177172.0,46384.0,81.817454641
Colorado,El Paso,2382.0,433.0,61.0,2470.0,343.0,15,23,16,35.0,45.0,128379.0,31006.0,78.860842088
Colorado,Fremont,2635.0,24.0,50.0,162.0,339.0,21,30,21,37.0,40.0,94027.0,21945.0,77.530632517
Colorado,Garfield,2256.0,50.0,84.0,142.0,236.0,17,25,17,38.0,46.0,124051.0,35729.0,80.695395919
Colorado,Gilpin,374.0,1.0,16.0,4.0,64.0,14,22,15,32.0,47.0,136781.0,39256.0,83.800656297
Colorado,Grand,2203.0,10.0,64.0,28.0,178.0,17,18,14,38.0,41.0,124500.0,31075.0,84.900822517
Colorado,Gunnison,2444.0,15.0,87.0,41.0,235.0,15,14,12,42.0,46.0,125271.0,24788.0,83.573139143
Colorado,Huerfano,1517.0,6.0,87.0,12.0,174.0,18,26,23,37.0,26.0,77384.0,16771.0,76.81782631
Colorado,Jefferson,2063.0,488.0,84.0,1900.0,326.0,15,21,13,44.0,52.0,153657.0,38817.0,80.818513179
Colorado,Kit Carson,4517.0,4.0,56.0,8.0,113.0,19,32,22,23.0,37.0,88267.0,27448.0,79.438407664
Colorado,Lake,557.0,4.0,51.0,5.0,62.0,18,27,16,34.0,49.0,96263.0,19543.0,85.498998875
Colorado,La Plata,1895.0,67.0,119.0,226.0,402.0,16,18,14,39.0,49.0,132874.0,30827.0,82.426856508
Colorado,Larimer,2257.0,300.0,86.0,1309.0,367.0,15,21,12,46.0,56.0,134900.0,30306.0,81.821403015
Colorado,Las Animas,4682.0,8.0,55.0,23.0,159.0,19,32,27,36.0,27.0,81147.0,16228.0,75.844737355
Colorado,Lincoln,4103.0,2.0,36.0,12.0,210.0,21,30,25,28.0,49.0,96778.0,20050.0,79.542540205
Colorado,Logan,2872.0,16.0,74.0,74.0,330.0,19,36,22,41.0,42.0,93376.0,22084.0,79.749074585
Colorado,Mesa,2721.0,172.0,112.0,514.0,333.0,19,26,15,37.0,50.0,103289.0,23046.0,78.913089537
Colorado,Moffat,3742.0,3.0,23.0,25.0,188.0,20,20,21,33.0,38.0,110977.0,20024.0,79.536245325
Colorado,Montezuma,1712.0,25.0,96.0,42.0,160.0,20,28,20,30.0,39.0,91437.0,22083.0,78.238823611
Colorado,Montrose,2178.0,34.0,81.0,114.0,267.0,19,20,19,38.0,48.0,94443.0,21998.0,80.257412727
Colorado,Morgan,2553.0,20.0,70.0,60.0,206.0,20,35,22,38.0,41.0,93808.0,23371.0,77.767894732
Colorado,Otero,4554.0,10.0,54.0,77.0,421.0,21,35,24,34.0,42.0,74523.0,13268.0,73.991436136
Colorado,Ouray,1011.0,6.0,124.0,8.0,162.0,14,21,17,38.0,49.0,120955.0,30384.0,86.079232725
Colorado,Park,1872.0,4.0,22.0,16.0,85.0,16,19,17,35.0,43.0,130349.0,32042.0,85.554473303
Colorado,Phillips,4598.0,5.0,117.0,4.0,94.0,18,31,23,37.0,37.0,93320.0,27153.0,80.024646238
Colorado,Pitkin,455.0,13.0,72.0,67.0,377.0,12,15,12,45.0,56.0,144814.0,39461.0,94.404621335
Colorado,Prowers,4329.0,4.0,33.0,24.0,197.0,19,36,21,26.0,32.0,87888.0,20403.0,77.717630363
Colorado,Pueblo,3479.0,114.0,68.0,876.0,520.0,20,31,23,41.0,52.0,93553.0,19178.0,76.255205571
Colorado,Rio Blanco,5300.0,10.0,158.0,16.0,253.0,19,23,18,36.0,25.0,103246.0,22987.0,80.386533754
Colorado,Rio Grande,4728.0,12.0,107.0,3.0,27.0,18,29,23,30.0,28.0,94172.0,17035.0,76.498886008
Colorado,Routt,1470.0,30.0,117.0,81.0,316.0,14,16,10,45.0,56.0,143852.0,36649.0,84.116751538
Colorado,Saguache,3274.0,1.0,15.0,6.0,88.0,20,27,26,22.0,32.0,79188.0,16322.0,80.490519164
Colorado,San Miguel,862.0,7.0,85.0,23.0,281.0,13,16,16,43.0,39.0,135186.0,26610.0,102.96308073
Colorado,Summit,1149.0,20.0,65.0,98.0,316.0,14,15,10,45.0,58.0,134994.0,39427.0,98.9172216
Colorado,Teller,2910.0,13.0,52.0,45.0,177.0,17,23,15,33.0,40.0,122142.0,32299.0,81.807342462
Colorado,Washington,3640.0,2.0,41.0,2.0,41.0,20,30,29,38.0,19.0,94625.0,23570.0,80.028821306
Colorado,Weld,3042.0,178.0,57.0,827.0,255.0,17,29,19,45.0,52.0,128216.0,32147.0,80.600580424
Colorado,Yuma,3914.0,5.0,50.0,10.0,100.0,19,31,21,39.0,28.0,95106.0,27045.0,79.942314486
Connecticut,Fairfield,3819.0,879.0,93.0,2990.0,317.0,12,21,17,48.0,55.0,210724.0,36359.0,82.983087725
Connecticut,Hartford,4201.0,866.0,97.0,4770.0,535.0,14,27,21,48.0,56.0,147510.0,29501.0,80.243938544
Connecticut,Litchfield,3560.0,105.0,58.0,488.0,271.0,15,27,19,45.0,56.0,150086.0,35083.0,79.967363406
Connecticut,Middlesex,4119.0,116.0,71.0,716.0,441.0,13,27,18,46.0,59.0,160593.0,35115.0,81.193958457
Connecticut,New Haven,4125.0,751.0,88.0,3916.0,458.0,16,29,22,43.0,56.0,141498.0,27346.0,80.082737246
Connecticut,New London,4030.0,173.0,65.0,1064.0,401.0,16,30,21,45.0,54.0,140283.0,31745.0,79.725407256
Connecticut,Tolland,4285.0,77.0,51.0,369.0,245.0,14,26,18,45.0,59.0,160248.0,36040.0,81.499739947
Connecticut,Windham,5087.0,52.0,44.0,413.0,354.0,16,31,24,46.0,55.0,123887.0,27395.0,78.537280446
Delaware,Kent,6129.0,84.0,47.0,335.0,185.0,20,38,31,49.0,54.0,109107.0,26507.0,77.815009632
Delaware,New Castle,4896.0,499.0,89.0,1949.0,349.0,18,30,25,46.0,56.0,140524.0,30678.0,78.408300986
Delaware,Sussex,4212.0,142.0,62.0,463.0,198.0,19,33,31,52.0,57.0,118772.0,29306.0,78.726427231
District of Columbia,District of Columbia,5032.0,826.0,118.0,3631.0,514.0,15,24,17,34.0,41.0,189292.0,26459.0,79.019570622
Florida,Alachua,4792.0,422.0,156.0,1735.0,645.0,18,27,23,46.0,51.0,107910.0,17506.0,79.189781662
Florida,Baker,6604.0,8.0,28.0,30.0,103.0,25,38,34,38.0,43.0,117329.0,26339.0,75.528055942
Florida,Bay,5119.0,104.0,56.0,469.0,268.0,22,30,31,31.0,36.0,102651.0,24142.0,76.396747378
Florida,Bradford,7334.0,7.0,25.0,27.0,96.0,27,37,35,46.0,36.0,86998.0,15598.0,75.266689838
Florida,Brevard,4541.0,435.0,73.0,974.0,162.0,20,29,27,43.0,41.0,110950.0,25747.0,77.77289896
Florida,Broward,4806.0,1418.0,73.0,3644.0,187.0,17,25,24,37.0,39.0,121263.0,25434.0,81.459028228
Florida,Calhoun,6215.0,6.0,41.0,3.0,21.0,26,37,41,32.0,20.0,81466.0,16816.0,75.349967694
Florida,Charlotte,4427.0,111.0,60.0,213.0,113.0,21,28,26,51.0,53.0,97880.0,23860.0,81.070917163
Florida,Citrus,4449.0,75.0,51.0,99.0,66.0,23,29,36,45.0,47.0,82350.0,20026.0,75.73123384
Florida,Clay,4164.0,113.0,52.0,217.0,99.0,20,33,30,39.0,41.0,119324.0,30922.0,77.835480353
Florida,Collier,3172.0,290.0,77.0,394.0,102.0,16,22,23,52.0,55.0,147298.0,30945.0,86.116097642
Florida,Columbia,6708.0,33.0,47.0,163.0,227.0,25,37,37,43.0,42.0,94016.0,19996.0,75.222868851
Florida,DeSoto,5695.0,11.0,29.0,52.0,137.0,26,31,36,47.0,41.0,73603.0,18219.0,80.512534482
Florida,Dixie,5372.0,2.0,12.0,3.0,18.0,31,33,43,34.0,33.0,84370.0,17382.0,75.355720199
Florida,Duval,5311.0,809.0,85.0,2008.0,210.0,19,32,27,42.0,45.0,108128.0,24850.0,76.059159691
Florida,Escambia,4725.0,227.0,72.0,640.0,201.0,20,29,29,38.0,39.0,98294.0,24357.0,75.301890004
Florida,Flagler,4083.0,62.0,55.0,72.0,63.0,20,27,26,51.0,47.0,102358.0,25601.0,79.449242083
Florida,Franklin,4055.0,3.0,26.0,10.0,82.0,26,34,31,35.0,32.0,96303.0,17924.0,77.330763318
Florida,Gadsden,5390.0,9.0,20.0,60.0,131.0,23,44,35,39.0,34.0,78764.0,18515.0,76.582377865
Florida,Gilchrist,7198.0,7.0,38.0,17.0,91.0,26,38,35,39.0,37.0,85148.0,20361.0,76.910650085
Florida,Gulf,5441.0,6.0,37.0,16.0,117.0,24,33,32,32.0,36.0,91317.0,22218.0,75.916310138
Florida,Hamilton,6469.0,1.0,7.0,1.0,7.0,28,40,37,42.0,38.0,77853.0,14298.0,76.192885659
Florida,Hardee,6051.0,3.0,11.0,5.0,19.0,24,40,36,39.0,38.0,76357.0,15396.0,79.671639033
Florida,Hendry,4831.0,10.0,24.0,18.0,43.0,24,35,35,35.0,33.0,85769.0,18509.0,78.502879559
Florida,Hernando,4897.0,99.0,52.0,159.0,82.0,23,32,31,43.0,43.0,92038.0,22195.0,77.210438637
Florida,Highlands,5297.0,61.0,58.0,76.0,72.0,22,30,34,41.0,42.0,76312.0,19375.0,78.342496561
Florida,Hillsborough,5255.0,1191.0,83.0,2692.0,183.0,18,26,23,38.0,44.0,118579.0,25020.0,79.571852191
Florida,Holmes,4507.0,7.0,36.0,16.0,82.0,29,36,37,33.0,37.0,80065.0,15623.0,73.999077954
Florida,Indian River,3405.0,94.0,60.0,214.0,134.0,21,27,26,49.0,52.0,110918.0,24717.0,81.155103125
Florida,Jackson,6960.0,19.0,39.0,63.0,136.0,26,37,37,39.0,34.0,77114.0,16614.0,74.368308716
Florida,Jefferson,5378.0,3.0,21.0,5.0,35.0,22,35,26,37.0,31.0,99049.0,18933.0,77.637488128
Florida,Lafayette,7457.0,1.0,11.0,1.0,12.0,27,34,33,41.0,31.0,88505.0,18688.0,77.145201715
Florida,Lake,4278.0,240.0,67.0,330.0,90.0,19,31,28,53.0,53.0,101268.0,25511.0,78.848784584
Florida,Lee,3678.0,494.0,65.0,879.0,114.0,19,25,25,52.0,53.0,111874.0,26340.0,82.503834196
Florida,Leon,4973.0,248.0,85.0,676.0,230.0,19,31,22,41.0,42.0,111034.0,21223.0,79.437326896
Florida,Levy,5317.0,7.0,17.0,13.0,31.0,25,33,37,38.0,39.0,72381.0,16867.0,75.459669996
Florida,Madison,5867.0,2.0,11.0,11.0,59.0,27,36,33,42.0,35.0,78728.0,15147.0,75.555603522
Florida,Manatee,3852.0,218.0,55.0,430.0,107.0,19,26,25,45.0,49.0,116343.0,26985.0,81.711786761
Florida,Marion,4571.0,210.0,58.0,363.0,99.0,21,33,33,48.0,46.0,86037.0,21343.0,76.297627988
Florida,Martin,3948.0,103.0,64.0,319.0,198.0,19,20,23,45.0,51.0,128657.0,26362.0,82.285372772
Florida,Miami-Dade,6422.0,2222.0,80.0,4633.0,171.0,16,22,23,28.0,28.0,109223.0,19999.0,82.409921938
Florida,Monroe,3226.0,56.0,75.0,178.0,240.0,17,21,23,37.0,41.0,138838.0,30082.0,81.255936694
Florida,Nassau,3917.0,39.0,45.0,112.0,126.0,20,30,24,49.0,53.0,131201.0,31516.0,77.640044525
Florida,Okaloosa,4915.0,158.0,76.0,346.0,164.0,20,27,29,42.0,38.0,117270.0,29158.0,77.980392862
Florida,Okeechobee,9155.0,18.0,43.0,23.0,55.0,26,34,37,38.0,41.0,84196.0,20308.0,76.348943975
Florida,Orange,5189.0,1223.0,89.0,3330.0,239.0,16,27,24,33.0,43.0,116279.0,25733.0,80.560967431
Florida,Osceola,6216.0,147.0,40.0,575.0,153.0,17,32,29,36.0,40.0,96375.0,24819.0,79.719501993
Florida,Palm Beach,3900.0,1177.0,79.0,3276.0,219.0,17,22,27,49.0,52.0,133137.0,26534.0,82.616861852
Florida,Pasco,4599.0,310.0,57.0,462.0,83.0,21,31,30,42.0,46.0,104003.0,23333.0,77.821160384
Florida,Pinellas,4638.0,856.0,88.0,2033.0,209.0,20,27,23,41.0,48.0,110173.0,23666.0,79.189578995
Florida,Polk,6344.0,340.0,48.0,677.0,93.0,21,37,29,45.0,46.0,95090.0,22981.0,78.637975522
Florida,Putnam,7029.0,31.0,42.0,47.0,63.0,27,39,38,46.0,41.0,73782.0,16015.0,73.926535401
Florida,St. Johns,3578.0,253.0,100.0,315.0,119.0,16,23,22,52.0,52.0,161240.0,36183.0,81.890452261
Florida,St. Lucie,5553.0,119.0,37.0,525.0,160.0,20,31,29,42.0,45.0,98418.0,23602.0,80.452765569
Florida,Santa Rosa,4937.0,105.0,59.0,128.0,69.0,21,31,29,41.0,39.0,119124.0,30830.0,77.684716789
Florida,Sarasota,3028.0,315.0,74.0,764.0,176.0,18,21,23,52.0,54.0,122362.0,28699.0,82.03442621
Florida,Seminole,4926.0,355.0,76.0,767.0,163.0,16,26,22,34.0,47.0,129838.0,29484.0,80.663182817
Florida,Sumter,4969.0,48.0,37.0,53.0,40.0,19,29,23,54.0,50.0,101755.0,27360.0,80.431010328
Florida,Suwannee,5674.0,6.0,14.0,26.0,59.0,25,39,36,40.0,35.0,85429.0,21262.0,75.857165093
Florida,Taylor,5814.0,7.0,32.0,6.0,28.0,27,36,35,37.0,33.0,75417.0,18827.0,75.740794468
Florida,Union,5918.0,4.0,27.0,14.0,92.0,29,37,32,42.0,42.0,86308.0,19760.0,68.256541434
Florida,Volusia,4488.0,368.0,67.0,793.0,143.0,21,32,29,45.0,45.0,95441.0,22301.0,76.839455326
Florida,Wakulla,5205.0,11.0,34.0,17.0,50.0,22,40,30,34.0,38.0,101769.0,27473.0,76.915856571
Florida,Walton,5281.0,39.0,55.0,54.0,73.0,22,32,31,38.0,41.0,115150.0,24996.0,78.876053079
Florida,Washington,6411.0,6.0,24.0,6.0,24.0,29,38,35,28.0,28.0,73883.0,16988.0,72.525305883
Georgia,Appling,6168.0,7.0,38.0,15.0,82.0,25,34,41,36.0,30.0,82405.0,16364.0,75.09966001
Georgia,Bacon,9190.0,8.0,72.0,1.0,9.0,25,44,38,28.0,35.0,88797.0,15711.0,73.85865167
Georgia,Baldwin,4912.0,22.0,49.0,65.0,145.0,23,41,26,43.0,44.0,88019.0,15472.0,74.920124954
Georgia,Barrow,5786.0,19.0,24.0,14.0,17.0,20,39,23,39.0,49.0,106106.0,28427.0,76.357988321
Georgia,Bartow,6120.0,42.0,39.0,126.0,117.0,21,29,30,38.0,51.0,102799.0,24035.0,76.678260084
Georgia,Ben Hill,7260.0,8.0,48.0,6.0,36.0,24,42,41,35.0,36.0,62852.0,12912.0,73.00461051
Georgia,Berrien,6529.0,4.0,21.0,3.0,15.0,25,37,29,43.0,40.0,77618.0,15681.0,74.273758871
Georgia,Bibb,5607.0,208.0,136.0,293.0,191.0,21,39,31,48.0,44.0,93892.0,15140.0,74.168583866
Georgia,Bleckley,4394.0,5.0,39.0,1.0,8.0,22,41,34,36.0,46.0,89622.0,16948.0,77.644078856
Georgia,Brooks,6059.0,3.0,19.0,4.0,26.0,23,31,28,43.0,39.0,88117.0,13869.0,74.19200133
Georgia,Bryan,4313.0,28.0,73.0,34.0,86.0,17,40,29,42.0,44.0,132043.0,28217.0,76.312656637
Georgia,Bulloch,6542.0,41.0,53.0,74.0,93.0,20,37,20,44.0,50.0,91509.0,17805.0,77.498207153
Georgia,Burke,6540.0,8.0,36.0,12.0,54.0,24,39,32,44.0,32.0,95742.0,17730.0,73.955496175
Georgia,Butts,4600.0,5.0,21.0,17.0,68.0,24,38,27,38.0,45.0,94359.0,21466.0,74.309823615
Georgia,Calhoun,4056.0,1.0,16.0,1.0,16.0,27,35,40,43.0,29.0,70257.0,14570.0,77.676042169
Georgia,Camden,4739.0,15.0,28.0,64.0,117.0,19,37,29,46.0,44.0,108805.0,25971.0,78.174079556
Georgia,Candler,6916.0,3.0,28.0,6.0,56.0,26,54,28,34.0,33.0,78082.0,13198.0,74.541270046
Georgia,Carroll,4397.0,55.0,47.0,174.0,145.0,21,36,35,37.0,45.0,102466.0,23730.0,75.252495412
Georgia,Catoosa,3668.0,34.0,50.0,84.0,124.0,19,32,27,41.0,50.0,104320.0,25792.0,78.325077641
Georgia,Charlton,4765.0,4.0,31.0,3.0,22.0,25,36,34,41.0,39.0,81071.0,18099.0,76.676296918
Georgia,Chatham,4131.0,259.0,90.0,460.0,159.0,17,30,24,46.0,48.0,111797.0,23629.0,78.190745182
Georgia,Chattooga,6543.0,2.0,8.0,8.0,32.0,26,34,24,36.0,44.0,68667.0,15655.0,73.548461589
Georgia,Cherokee,3879.0,104.0,41.0,239.0,92.0,15,28,21,40.0,51.0,146264.0,37190.0,80.281473967
Georgia,Clarke,4720.0,86.0,68.0,348.0,271.0,19,25,22,47.0,53.0,89808.0,14427.0,79.005081332
Georgia,Clayton,4544.0,76.0,26.0,197.0,67.0,19,37,32,37.0,43.0,85428.0,21873.0,76.622749023
Georgia,Clinch,7500.0,1.0,15.0,1.0,15.0,28,46,22,35.0,33.0,66400.0,6326.0,72.562091614
Georgia,Cobb,4315.0,560.0,74.0,1402.0,184.0,14,28,21,41.0,52.0,151381.0,35459.0,80.684108088
Georgia,Coffee,8643.0,22.0,51.0,10.0,23.0,23,34,35,36.0,37.0,77015.0,16293.0,74.529472074
Georgia,Colquitt,7134.0,20.0,44.0,30.0,66.0,23,40,36,44.0,36.0,84648.0,16024.0,74.36854576
Georgia,Columbia,3587.0,161.0,104.0,137.0,87.0,16,33,27,41.0,47.0,143397.0,41275.0,80.475498238
Georgia,Cook,6257.0,11.0,64.0,4.0,23.0,24,29,40,45.0,41.0,82542.0,15388.0,74.493338588
Georgia,Coweta,4029.0,68.0,47.0,114.0,77.0,17,31,29,42.0,47.0,130518.0,32161.0,78.94401769
Georgia,Crisp,7168.0,17.0,75.0,9.0,40.0,25,36,37,47.0,41.0,77833.0,12885.0,75.172800596
Georgia,Dade,3962.0,6.0,37.0,5.0,31.0,22,38,31,41.0,42.0,88650.0,21700.0,76.367404424
Georgia,Dawson,5037.0,18.0,72.0,28.0,107.0,17,28,24,38.0,51.0,132375.0,33008.0,77.104648376
Georgia,Decatur,6194.0,12.0,45.0,15.0,57.0,23,27,29,35.0,35.0,82255.0,16301.0,74.266507804
Georgia,DeKalb,4278.0,828.0,109.0,2340.0,308.0,16,27,20,37.0,47.0,130491.0,26761.0,80.402244505
Georgia,Dodge,4740.0,8.0,39.0,7.0,34.0,23,42,25,37.0,43.0,82316.0,15744.0,76.342468033
Georgia,Dougherty,5359.0,72.0,79.0,123.0,140.0,22,39,35,46.0,41.0,79154.0,14595.0,74.441725155
Georgia,Douglas,5334.0,53.0,36.0,161.0,110.0,18,34,25,37.0,45.0,114422.0,28274.0,77.839585406
Georgia,Early,5276.0,7.0,68.0,7.0,69.0,24,46,28,28.0,33.0,76307.0,13367.0,73.039393215
Georgia,Effingham,4165.0,14.0,23.0,28.0,44.0,20,36,32,42.0,42.0,119258.0,30919.0,76.488185614
Georgia,Elbert,6101.0,9.0,47.0,7.0,36.0,23,44,39,35.0,33.0,80005.0,16162.0,75.09341708
Georgia,Emanuel,8374.0,10.0,44.0,24.0,106.0,25,37,29,34.0,35.0,80403.0,15115.0,72.374631486
Georgia,Fannin,3855.0,12.0,46.0,18.0,69.0,20,29,30,40.0,48.0,91721.0,21689.0,77.484900578
Georgia,Fayette,3321.0,125.0,110.0,231.0,202.0,13,28,20,49.0,52.0,172818.0,42703.0,81.147419707
Georgia,Floyd,7180.0,128.0,131.0,129.0,131.0,21,34,33,40.0,50.0,99312.0,21053.0,75.155579137
Georgia,Forsyth,3810.0,94.0,40.0,148.0,61.0,12,27,17,40.0,53.0,191379.0,48770.0,82.311960582
Georgia,Franklin,5751.0,6.0,26.0,17.0,73.0,24,28,27,39.0,52.0,81327.0,15646.0,73.855534844
Georgia,Fulton,4273.0,1162.0,111.0,2613.0,246.0,13,25,21,38.0,50.0,156956.0,26386.0,79.624634916
Georgia,Gilmer,3144.0,17.0,55.0,22.0,70.0,21,25,32,38.0,48.0,95662.0,21681.0,76.934230132
Georgia,Glynn,4870.0,43.0,50.0,116.0,136.0,19,32,30,45.0,46.0,115869.0,22164.0,77.437436268
Georgia,Gordon,5760.0,24.0,42.0,32.0,55.0,23,33,34,36.0,49.0,89298.0,20147.0,75.718635888
Georgia,Grady,5740.0,13.0,53.0,4.0,16.0,23,36,37,48.0,42.0,91814.0,17069.0,76.32448775
Georgia,Greene,4073.0,10.0,57.0,7.0,38.0,20,32,36,52.0,52.0,118974.0,20110.0,78.34861511
Georgia,Gwinnett,3977.0,603.0,65.0,1054.0,113.0,14,32,25,37.0,48.0,130711.0,33343.0,81.221645461
Georgia,Habersham,4850.0,22.0,48.0,18.0,40.0,21,31,25,44.0,47.0,94417.0,20131.0,77.639270142
Georgia,Hall,5175.0,116.0,57.0,179.0,88.0,17,32,25,45.0,50.0,119876.0,28324.0,79.469913098
Georgia,Hancock,3239.0,1.0,12.0,3.0,35.0,27,30,24,42.0,35.0,74000.0,15622.0,75.681611131
Georgia,Haralson,4457.0,12.0,41.0,16.0,54.0,23,25,26,33.0,37.0,101356.0,19022.0,74.381829679
Georgia,Harris,3600.0,13.0,38.0,7.0,20.0,16,31,20,41.0,44.0,138181.0,32118.0,79.361516044
Georgia,Hart,5029.0,9.0,34.0,6.0,23.0,24,32,26,40.0,53.0,87982.0,18669.0,78.359466719
Georgia,Heard,3529.0,2.0,17.0,3.0,25.0,23,37,29,32.0,42.0,85383.0,20361.0,75.793059804
Georgia,Henry,3887.0,112.0,49.0,351.0,150.0,17,35,25,44.0,45.0,122014.0,34727.0,77.564353779
Georgia,Houston,6304.0,86.0,55.0,242.0,153.0,18,37,27,45.0,39.0,115434.0,26144.0,77.334149502
Georgia,Irwin,6110.0,3.0,32.0,2.0,21.0,25,35,31,38.0,41.0,76078.0,14928.0,73.43718528
Georgia,Jackson,5227.0,39.0,55.0,34.0,47.0,20,27,32,46.0,52.0,117791.0,28403.0,77.314428608
Georgia,Jasper,3340.0,5.0,36.0,6.0,42.0,24,35,28,42.0,50.0,89784.0,21741.0,76.421863242
Georgia,Jeff Davis,4151.0,3.0,20.0,1.0,7.0,25,38,30,36.0,37.0,72940.0,15679.0,74.060988604
Georgia,Jenkins,4204.0,3.0,35.0,1.0,12.0,25,35,22,40.0,28.0,61775.0,12855.0,74.684862898
Georgia,Johnson,5327.0,5.0,52.0,1.0,10.0,25,47,38,37.0,41.0,83581.0,14541.0,75.413986242
Georgia,Jones,5469.0,6.0,21.0,8.0,28.0,20,35,30,51.0,50.0,99250.0,23042.0,78.33093768
Georgia,Lamar,6051.0,6.0,32.0,13.0,68.0,22,37,29,42.0,47.0,87550.0,15772.0,74.710125004
Georgia,Laurens,4156.0,41.0,87.0,99.0,208.0,24,38,37,45.0,44.0,83854.0,14379.0,74.111769032
Georgia,Lee,3496.0,20.0,67.0,6.0,20.0,18,40,22,46.0,44.0,116681.0,33560.0,75.970301437
Georgia,Liberty,4246.0,22.0,36.0,254.0,413.0,19,38,35,33.0,32.0,83265.0,24052.0,76.083875208
Georgia,Lincoln,3478.0,2.0,25.0,3.0,38.0,22,24,30,45.0,47.0,87458.0,14577.0,78.140732436
Georgia,Lowndes,5258.0,67.0,58.0,201.0,171.0,20,36,30,44.0,38.0,89794.0,14569.0,76.154317589
Georgia,Lumpkin,5299.0,11.0,33.0,28.0,83.0,21,31,29,42.0,49.0,98684.0,21893.0,77.595977549
Georgia,McDuffie,4445.0,11.0,51.0,14.0,66.0,23,40,36,40.0,51.0,83181.0,16529.0,73.347399744
Georgia,Macon,4741.0,1.0,8.0,2.0,15.0,25,30,43,41.0,37.0,65272.0,12457.0,73.192431285
Georgia,Madison,4928.0,5.0,17.0,4.0,13.0,22,25,30,43.0,49.0,98752.0,22556.0,76.419005
Georgia,Meriwether,6236.0,7.0,33.0,19.0,90.0,23,41,38,34.0,42.0,77954.0,15519.0,74.075406232
Georgia,Miller,5989.0,2.0,35.0,1.0,17.0,23,24,30,32.0,35.0,84259.0,15996.0,71.28716421
Georgia,Mitchell,5930.0,9.0,41.0,99.0,453.0,25,37,31,44.0,38.0,69851.0,16569.0,73.211792846
Georgia,Monroe,4779.0,18.0,65.0,10.0,36.0,20,36,37,45.0,46.0,127536.0,19768.0,77.755760379
Georgia,Morgan,3986.0,10.0,53.0,5.0,26.0,19,31,23,42.0,46.0,123067.0,28296.0,78.083585829
Georgia,Murray,6180.0,7.0,18.0,5.0,12.0,24,36,32,42.0,49.0,86198.0,22907.0,76.043266793
Georgia,Muscogee,4364.0,207.0,107.0,614.0,314.0,19,38,27,37.0,40.0,94626.0,17690.0,74.277825204
Georgia,Newton,5268.0,29.0,26.0,109.0,98.0,20,40,31,41.0,49.0,104639.0,23968.0,76.3217472
Georgia,Oconee,4602.0,51.0,130.0,89.0,221.0,13,25,24,51.0,55.0,159633.0,40235.0,81.367169096
Georgia,Paulding,6671.0,26.0,16.0,88.0,52.0,17,37,26,40.0,46.0,120167.0,34703.0,78.859805514
Georgia,Peach,6278.0,5.0,18.0,27.0,98.0,21,42,37,46.0,41.0,93338.0,15801.0,74.552979952
Georgia,Pickens,4252.0,13.0,41.0,22.0,68.0,19,34,27,42.0,52.0,115644.0,28574.0,77.518649332
Georgia,Pierce,6692.0,4.0,21.0,4.0,21.0,23,36,38,34.0,43.0,82518.0,18043.0,75.237715132
Georgia,Pike,5659.0,4.0,21.0,8.0,42.0,20,40,27,36.0,42.0,113536.0,29176.0,76.036872854
Georgia,Polk,7024.0,12.0,28.0,30.0,70.0,23,42,33,40.0,47.0,90563.0,20095.0,73.759376741
Georgia,Pulaski,4949.0,7.0,63.0,2.0,18.0,23,45,35,43.0,38.0,87304.0,16632.0,78.985165296
Georgia,Putnam,3372.0,8.0,37.0,8.0,36.0,20,36,28,48.0,49.0,105505.0,25380.0,79.258942022
Georgia,Rabun,4248.0,12.0,71.0,22.0,128.0,21,38,23,36.0,46.0,89239.0,20714.0,78.728468161
Georgia,Randolph,4760.0,2.0,29.0,7.0,103.0,26,38,24,36.0,29.0,53203.0,15271.0,75.747509533
Georgia,Richmond,4392.0,206.0,102.0,628.0,310.0,21,36,29,36.0,39.0,84793.0,16471.0,74.103561692
Georgia,Rockdale,4677.0,65.0,72.0,137.0,151.0,17,45,33,41.0,47.0,114146.0,28356.0,77.316196099
Georgia,Screven,5020.0,2.0,14.0,5.0,36.0,24,32,36,34.0,32.0,86159.0,16489.0,75.073531192
Georgia,Seminole,8837.0,9.0,108.0,2.0,25.0,22,44,23,35.0,33.0,77876.0,14567.0,74.304827153
Georgia,Spalding,4789.0,30.0,45.0,91.0,136.0,22,42,36,44.0,45.0,88934.0,21579.0,74.652252957
